Race,IFNG,CCL4,IL33,PDL2,CD3,ICOSLG,MSH2,RAD52,PRKCD,DNArepair,CD274,IFNB1,PDCD1,B2M,IFNAR1,JAK1,TYK2,TLR3,TLR9,TNFRSF4,IL15,TIGIT,GZMA,ATM,BCL6,BRCA1,BRCA2,CD163,CD19,CD40,CD86,CXCL9,CXCR5,EZH2,HLA-DRA,ICAM1,IDO1,IL6,ITGAM,ITGAX,NFKB2,NOS2,PECAM1,STAT3,TNF,VCAM1,HLA-E,CTLA4,GZMB,PRF1,GNLY,HLA-A,HLA-B,HLA-C,IFNGR1,IFNGR2,STAT1,IRF1,PSMB9,ICAM2,ICAM3,ICAM4,ICAM5,CCR5,CCL3,CCL5,CXCL10,CXCL11,IL7R,CYBB,HLA-DQA1,HLA-DMA,CD84,HLA-DPA1,HLA-DQB1,CD4,CD3D,CD3G,PTPRC,CD2,CD96,CD3E,HLA-F,HLA-G,CD1C,HAVCR2,SH2D1A,TNFRSF17,MS4A1,C10orf54,FLT3LG,CD68,FOXP3,KIR2DL1,KIR2DL3,NCR3LG1,RAD1,MSH6,MLH1,PALB2,PMS2,ATR,CHEK1,CHEK2,FANCF,RAD51,MDC1,PARP1,IL2RA,CXCR3,CXCR6,SIGLEC7,CD276,VTCN1,HHLA2,CD8A,CD8B,KLRC2,NCR1,KLRK1
African American,0.174951834,0.823779614,0.586461116,0.327792193,0.257777244,0.224455278,0.129903135,0.211914,0.438670549,-0.52294321,0.058716784,-0.067572442,0.051100394,1.670570904,0.708187777,0.815440662,0.019956871,0.516551467,0.002507258,-0.025974075,-0.132171309,0.001717079,0.781093691,0.781843354,0.913534128,0.003708796,-0.093352109,0.278352231,-0.103054743,0.081194346,0.110882822,0.074308491,-0.147155968,0.026724919,2.229959374,0.229663554,0.016360546,0.062553999,-0.001839546,0.161755615,0.214098202,-0.116985366,0.4666599,1.312565999,-0.216338639,0.265966289,0.72960952,0.087460469,0.319819953,0.318261626,-0.102455936,0.665891203,0.879406927,1.069149401,0.744477317,0.508911571,0.84697813,0.297735136,0.374900641,0.189236988,0.100929781,-0.383481705,-0.296380215,0.239625634,0.615875349,1.422174666,0.099519598,-0.267205494,0.363166964,0.532635958,1.453739471,0.259050606,0.197342782,0.830544789,1.061260769,0.144827118,0.225692178,0.257777244,0.853222677,0.391968383,0.40049352,0.044272131,0.222058547,0.087141869,0.087290339,0.138384659,0.193613479,0.232713438,0.16964448,0.279646593,0.135972796,1.073648766,-0.009807911,-0.30052075,-0.192169597,0.240364599,0.678265692,0.535251534,0.45640917,0.284283253,0.428785859,0.389146533,-0.045011077,0.033053071,0.027751866,0.032857644,0.345616996,0.316456766,-0.105160227,-0.298486162,0.356441026,0.008756652,0.505152338,0.05660787,-0.154643307,0.117586159,0.27138039,-0.010268447,0.068545495,0.38398612
African American,-0.224121554,0.243689183,0.154624897,0.054225094,0.090431288,0.253680891,0.198410655,0.270687297,0.632170346,-0.202788449,-0.053194991,-0.070924978,0.148318413,1.445752948,0.732414457,0.598722672,0.071261303,0.121708418,-0.012538052,0.088589978,-0.136379893,-0.127171833,0.238240623,0.46218285,0.321126692,0.05078019,-0.050449407,0.132349786,-0.092791825,-0.00012539,0.009678195,0.223598817,-0.176760599,0.200155313,2.120305702,0.062221745,-0.128447479,-0.002506236,0.023304298,0.16073973,0.13660926,-0.089982023,0.350412551,1.164058092,-0.082926238,0.087461904,0.695087007,-0.015291589,0.241806818,0.048421395,-0.113712026,0.536955556,0.656640916,0.759037264,0.62661863,0.61048732,0.792062583,0.209672218,0.181540583,0.157623465,0.181803198,-0.26163029,-0.131338005,0.057421351,0.257927201,0.817043131,0.196803321,-0.205346085,0.062300244,0.371741713,1.521804686,0.191709328,0.122335602,0.648956582,1.096011529,0.164395655,-0.021175803,0.090431288,0.346763727,0.116150214,0.023184494,0.071127989,0.107746359,-0.035338167,0.003655373,0.223105299,-0.064827774,-0.075927706,-0.071114807,0.129970636,0.199551331,1.25914372,0.108567238,-0.188644074,-0.149415086,-0.008879355,0.749721268,0.484680538,0.276209078,0.255927618,0.448819126,0.328596051,0.024682089,0.104059302,0.169562437,0.002653202,0.115799413,0.283133678,0.035329378,-0.062274952,0.168347606,0.06194145,0.609077763,-0.007934306,-0.144482306,-0.036678413,0.102031318,-0.119281816,-3.59E-05,-0.08107096
African American,-0.253852903,0.28529249,0.597901132,0.042116424,0.240506469,0.249775472,0.125742915,0.351630523,0.575200505,-0.496740251,-0.123095636,-0.177718238,0.225387524,1.307355976,0.505796252,0.635641891,0.142355738,0.433498973,-0.014478985,0.016671765,-0.156372035,-0.036528081,0.266159942,0.635669876,0.601416582,0.010100293,-0.126924316,0.137805582,-0.122882088,0.135898555,0.121116383,0.14129186,-0.267124875,0.123669413,1.937862045,0.063334745,-0.033706753,-0.11864637,0.004940223,0.149406378,0.120927519,-0.146077802,0.247120323,1.117951342,-0.087053652,0.221767809,0.809331229,0.046020154,0.241998142,0.016828682,0.043943723,0.946619633,0.661456265,0.951183286,0.561537896,0.602900127,1.031413798,0.239010508,0.222200186,0.068945675,0.031170518,-0.529801253,-0.284633171,0.184403796,0.188761219,0.975614731,0.056938846,-0.143787412,0.201990361,0.321374442,0.982136982,0.342717856,0.180402377,0.824160012,1.104843437,0.147755554,0.191625799,0.240506469,0.513645678,0.302918625,0.162229525,0.25831137,0.247728348,0.102302143,0.104439055,-0.033626344,-0.069238024,-0.093717748,-0.082766764,0.17781172,0.158032714,0.972192831,0.116560467,-0.24788049,-0.214455627,-0.001690804,0.947715206,0.466147204,0.510999583,0.222853656,0.65049292,0.451347886,-0.006476832,0.050057859,0.087412123,-0.070841927,0.227470614,0.363371344,-0.065763113,-0.336944393,0.243014869,0.117528031,0.505819289,0.075503313,-0.153332029,0.044756014,0.199621619,-0.018577903,-0.085388346,-0.039692921
African American,-0.273247272,0.213203797,0.250233511,0.279765539,0.194806572,0.241935374,0.156951463,0.352778678,0.975428607,-0.312526445,-0.05548984,-0.291471125,0.164719786,1.556363451,0.876104568,0.673436787,0.141285997,0.237138479,0.067447172,0.101273902,-0.151873365,-0.09984925,0.512130455,0.499017707,0.646899815,0.027277084,-0.13042768,0.257854068,-0.045770166,0.114552712,0.073951421,0.324168213,-0.302080317,0.061424513,2.423443305,0.035227204,0.024110621,-0.19112072,-0.05266051,0.310923764,0.264650417,-0.14291513,0.710366864,1.344303823,-0.159574351,0.123183786,0.761906264,0.089604758,0.173136727,0.061921819,-0.041876798,0.705622853,0.803688747,0.83488348,0.707164557,0.651230496,0.892231017,0.29494831,0.257074462,0.117325092,0.058971308,-0.518128825,-0.232810306,0.384983905,0.127607308,1.100322351,0.199856004,-0.105082684,0.53345051,0.412803043,1.580896382,0.301507374,0.139002284,0.377201967,0.726129249,0.147754792,0.248870423,0.194806572,0.569067691,0.458516427,0.264435828,0.073227416,0.276368752,-0.033852506,0.173986987,-0.012259377,-0.17637558,-0.156884175,-0.071862846,0.167404403,0.142499887,1.240169481,0.048514468,-0.284004381,-0.220546479,-0.204788664,0.662479387,0.52887214,0.43255385,0.263425029,0.479389436,0.345055631,-0.071561886,0.095738819,0.040767395,-0.023089675,0.409085467,0.349830192,0.017737101,-0.205067329,0.127540316,0.092245209,0.526610942,0.036551696,-0.259138103,0.033506953,0.171075164,0.013707822,-0.051245945,0.12961593
African American,-0.050184238,0.081498205,0.176729694,0.028461768,-0.064713508,0.180782297,0.111115426,0.212035206,0.185289499,-0.804646837,-0.03209752,0.010288362,0.165840606,1.846753067,0.331095417,0.352148164,0.015889701,0.103300002,0.026904118,0.083010639,-0.074582095,-0.107422819,-0.016010479,0.235346793,0.40981195,-0.016694939,-0.065524155,0.030499013,-0.019403258,0.139292119,0.09709258,0.048652987,0.072102815,-0.007960957,1.482356329,0.050042242,0.005426484,-0.033028042,0.038723793,0.044762197,0.113881272,-0.024943023,0.186876351,0.923960157,-0.105605064,0.101609345,0.744348839,-0.053723927,0.056522832,-0.081825413,-0.048989158,0.646466826,0.708092681,0.815692513,0.28006646,0.330293629,0.647199436,0.508133485,0.194400116,0.125336555,0.029016203,-0.155196051,-0.145563722,0.133817204,0.451938104,0.802035767,-0.041334765,-0.073381326,0.089428978,0.175155946,0.709327774,0.030336236,0.033715718,0.185051424,0.590175423,0.101584339,0.009232979,-0.064713508,0.273050548,0.072191951,0.130801426,0.02605546,0.187017724,0.127425817,0.100836685,0.038530852,-0.103167742,-0.045831832,0.010859492,0.262844696,0.145465223,0.734716189,-0.018935034,-0.192616695,-0.131890768,0.066515381,0.591337651,0.261929169,0.105510145,0.126000514,0.219315775,0.113055046,-0.08367424,0.063339955,-0.03870441,-0.098314316,0.154616975,0.088633965,0.097994378,-0.162363285,0.085108014,0.071684921,0.180159459,0.047168197,-0.009696282,-0.000534664,0.121674772,-0.011887783,0.055986949,-0.004485001
African American,0.078374011,1.356588703,0.243282441,0.12521984,-0.020434194,0.332316328,0.059803418,0.265021253,0.363468565,-0.773348017,-0.085446236,-0.183259288,0.218153024,1.671253324,0.517741147,0.771100208,0.112740378,0.361137899,-0.14870487,-0.093161019,-0.204570672,-0.166090148,0.410682218,0.348734776,0.891328749,-0.126631774,-0.097943739,0.058203908,0.009453964,0.158348685,0.144804378,-0.009092703,-0.327907574,-0.088162236,2.997220001,0.300329177,-0.086146762,0.088189914,0.0034901,0.254792062,0.331028098,-0.123190672,0.777793533,1.500067862,0.214275502,0.276768571,1.091377001,0.065190252,0.398937062,0.093996112,-0.062470833,0.787400696,0.934881237,0.722173384,0.504942408,0.463289006,0.944971816,0.423373029,0.338684589,0.219792273,0.176829215,-0.372003814,-0.287504712,0.203220204,1.873820145,1.604943691,-0.004347013,-0.251316071,0.190699792,0.509197361,2.209107906,0.466022317,0.132645892,0.940820978,1.313543415,0.201833731,0.397658549,-0.020434194,0.611229173,0.420782156,0.217763542,0.22488364,0.327040932,0.027295052,-0.024548071,0.009178533,-0.073306978,-0.155283081,-0.026080467,0.264936215,0.159644719,1.594305811,-0.030831463,-0.198330558,-0.168706334,-0.134953141,0.597102401,0.499648373,0.248769562,0.143293162,0.317818523,0.224717326,-0.05153844,-0.01974749,-0.074271353,-0.073459929,0.156567775,0.196011064,-0.02121748,-0.203646561,0.094441027,0.128526312,0.385305573,0.454051939,-0.199159251,0.062199064,0.12569667,-0.033315801,0.001380428,0.176872612
African American,0.005930134,0.343085582,0.044981346,0.268285072,-0.081155257,0.354716251,0.050739126,0.170751018,0.275187728,-0.5277104,-0.002295808,-0.182185171,0.232064762,1.306432483,0.718305182,0.236979317,0.065317602,0.046176247,0.152191026,0.044132445,-0.061249546,-0.047549889,0.100107705,0.235795795,1.239220604,0.09938957,-0.049123856,0.046004968,-0.017441454,0.020685623,-0.006851155,-0.026613073,-0.101698718,0.117032085,0.699296534,0.411061114,0.002769297,0.21943758,-0.017101595,0.045145981,0.330786301,0.014303543,0.044199403,1.534608894,-0.071680188,0.103377438,0.853959874,-0.063033179,0.211476819,0.142382708,-0.068486658,0.677679237,0.737972022,1.28891954,0.66546438,0.449037191,0.781454916,0.95603128,0.296662222,0.083168985,0.098628105,-0.16907899,-0.049509586,0.319249719,0.644597071,0.602357819,0.1351223,-0.180314405,0.107998347,0.02446706,0.363602138,-0.014645011,0.019730401,0.054479013,0.684946934,0.100470812,-0.06660944,-0.081155257,0.123666755,0.160893364,0.085465553,-0.025171356,0.158028386,0.119557258,0.180294548,0.022930264,-0.001164634,-0.142216656,0.057271122,0.136455625,0.372099067,0.598191353,0.049385307,-0.192422168,-0.0612936,-0.157383284,0.535199705,0.387797928,0.235775259,0.117948869,0.132001368,0.108757488,0.046829672,0.044011268,-0.071515555,-0.003436758,0.037437749,0.114770663,0.063295083,-0.099703846,0.052833411,0.155567341,0.21950898,0.113247957,-0.150796116,-0.105359487,0.148842373,-0.019116043,0.0095687,-0.041698921
African American,-0.208411418,0.157370231,0.139731272,0.267192253,-0.003243886,0.203406267,0.119863662,0.214050306,0.541755943,-0.611939812,-0.125352639,-0.227446864,0.252393842,1.512202446,0.777729051,0.661350405,0.150007711,0.197915397,0.025511906,-0.031141715,-0.164352352,0.018390438,0.263589478,0.446071311,0.578946877,0.018963053,-0.046579684,0.251114382,-0.154522657,0.03104081,0.145127918,0.636398204,-0.022189455,0.020756407,2.543643703,0.38183526,0.021050632,-0.012071148,0.087845869,0.379430902,0.344985782,-0.01957875,0.41512089,1.357544284,-0.15937647,0.372127107,0.787102216,0.08549652,0.197841148,0.067480651,-0.025925284,0.836505088,0.772255258,1.18176932,0.621058313,0.753705431,0.882170582,0.310170908,0.165171847,0.128320349,0.010423154,-0.32288315,-0.111884547,0.381947009,0.249051798,0.952014879,0.51032175,0.097867122,0.16694556,0.686150085,1.129043733,0.468989543,0.182880494,0.461154445,0.952172821,0.272377662,0.237634589,-0.003243886,0.679857123,0.445300433,0.180787543,0.05168951,0.339036626,0.010267446,0.206892355,0.076726411,-0.024469777,-0.180263671,-0.017744743,0.398954982,0.189551277,1.509112572,0.170454925,-0.211531877,-0.174593601,-0.009796522,0.675927397,0.361124575,0.263111952,0.179482245,0.351775277,0.339564808,-0.064330176,0.07720845,0.07369176,0.016465135,0.232959213,0.178677102,-0.051370752,-0.065827812,0.099956235,0.095036383,0.668804258,0.042186776,-0.135348518,0.043280271,0.083168651,0.08509123,-0.067977994,0.025601077
African American,-0.076699903,0.223491405,0.268243741,0.186879303,-0.051222904,0.190902693,0.202786915,-0.041609659,0.312928724,-0.285361742,-0.193063625,-0.234299075,0.172971941,1.034549283,0.290628069,0.31821458,0.00943174,0.070262379,0.076322205,-0.151623947,-0.135908806,-0.068884483,0.367008413,0.236707375,0.194063859,0.063058144,-0.062068239,0.136851788,-0.093935285,-0.034112933,-0.011432594,0.08692481,-0.085163243,0.026858252,1.132825563,-0.173338869,0.021405298,-0.000156524,-0.041966006,0.020208141,0.117199807,-0.123702358,0.211467175,0.704375137,-0.255807951,0.546139904,0.528927048,-0.039749922,0.299986735,-0.074289615,-0.104725292,0.477360465,0.388730337,0.817870572,0.249431918,0.320222987,0.71182167,0.097459242,0.192366178,0.057035912,-0.024191341,-0.318001121,-0.33032118,0.377318665,0.035646846,0.982163329,0.012124789,-0.164262552,0.305624016,0.096265365,0.449735435,-0.007305807,0.152277929,0.468562735,0.867402641,0.061072219,0.200828339,-0.051222904,0.277377597,0.119103552,0.207016326,0.115808746,-0.008160167,0.111331947,0.238720354,0.042444379,-0.031843768,-0.145467432,-0.087263526,0.084213623,0.105078624,0.708659147,-0.028517033,-0.29313362,-0.16539269,0.037620129,0.710453622,0.377276633,0.331213268,0.177308573,0.432281473,0.227939911,-0.030440493,0.074665264,0.125037802,-0.045447014,0.055466087,0.286993238,0.028369623,-0.224880785,0.105802235,0.047280311,0.401357766,0.278629987,-0.189269075,-0.005292029,0.184890443,0.070917006,-0.058482429,-0.092643392
African American,-0.168346583,0.348602423,0.713766245,0.028357385,0.123111649,0.390946581,0.073623189,0.089785538,0.398635098,-0.609233968,-0.093524928,-0.050111119,0.113055743,1.25315812,0.421355939,0.428136158,0.033266051,0.362694558,-0.124874693,0.024125149,-0.15559312,-0.026221691,0.49753592,0.280895926,0.248731172,-0.002875677,-0.061034657,-0.126202606,0.090868036,0.119054786,-0.02164505,-0.1360658,-0.04425031,-0.100712171,1.782917281,0.088769388,-0.099388791,-0.082981092,-0.052817708,0.083752746,0.13796466,-0.064832841,0.377618335,0.920896905,0.022299321,0.066984359,0.566360725,-0.172322113,0.236862908,0.044683183,-0.165008225,0.272098906,0.427904384,0.60523774,0.232088352,0.461902808,0.560533321,0.032864563,0.276025308,0.204187236,0.00729085,-0.322823604,-0.234249571,0.37587874,0.172717797,1.213229499,-0.20299876,-0.319252095,0.17161463,0.021801949,0.459584554,0.197938857,0.100429739,0.489347618,0.440069722,0.162291464,0.140403574,0.123111649,0.234087516,0.241270904,0.26067626,0.340598588,0.166636635,-0.055489126,0.271404171,-0.00578276,-0.003629614,-0.057175837,0.000841891,0.329221784,0.148687187,0.816031567,-0.094493486,-0.271728358,-0.19658106,0.31180189,0.610054619,0.227126702,9.25E-05,0.186614181,0.149448688,0.155371826,-0.047062308,-0.039989796,0.026232518,-0.113692229,0.091719244,0.147738637,0.097966017,-0.201455817,0.260116894,0.079124791,0.395270204,0.251224258,-0.128483761,-0.091561182,0.242977707,0.099251548,-0.002667957,-0.0184146
African American,-0.103057274,0.373695499,-0.049353383,0.160893703,-0.023717259,0.357384797,0.085473604,0.161969573,0.632306194,-0.362482345,-0.015110943,-0.064489308,0.193753406,1.83264404,0.736950439,0.643614022,0.143860912,0.181610168,0.021548763,0.107835602,-0.120413604,0.037868697,0.426764731,0.412000115,0.836911804,-0.022733615,-0.087662984,0.144590454,0.019013661,0.148701695,0.188606131,1.040172654,-0.179394651,0.026631142,2.970542256,0.267921959,0.273449949,0.018526542,-0.001694145,0.302442296,0.298741135,0.011414941,0.225803432,1.464069048,0.028877738,0.241446799,1.105157116,0.10883649,0.231661281,0.058560985,0.004635286,1.229232912,1.199514682,1.411015886,0.633549327,0.717575296,1.414110662,0.568764123,0.514017231,0.117516569,0.138877074,-0.228402209,-0.161917283,0.263702876,0.41936163,0.867312594,1.624009772,0.401272104,0.324954877,0.992301127,0.825218164,0.576227856,0.092759497,1.150123625,0.314672093,0.364411068,0.4713348,-0.023717259,0.652726609,0.187491316,0.211142351,0.299878518,0.437842346,0.185791886,0.028546663,0.135743126,-0.030922082,-0.110651222,0.275167996,0.245622988,0.227284462,2.059573069,-0.060251173,-0.210433028,-0.119241378,-0.043908243,0.610068302,0.46387316,0.393904717,0.170418477,0.430465906,0.307012416,-0.029686011,0.055285181,-0.028290969,0.025628227,0.269056184,0.212977976,0.136845815,-0.104498615,0.045461306,0.170200895,0.431920645,0.347470957,-0.061194449,0.116489142,0.229008988,0.049072465,-0.050220686,-0.060333733
African American,0.040456149,0.39724981,0.41732379,0.137597475,0.192691884,0.454347524,0.118530736,0.150443035,0.268791225,-0.741965649,0.148244394,-0.033891128,0.379819685,1.609258628,0.518804028,0.49442848,-0.006776292,0.257201507,0.021868474,0.079573833,-0.088464739,-0.019319199,0.273989028,0.34826274,0.489176698,0.060830432,-0.050428708,0.064023626,-0.096164111,0.183498436,0.173111493,0.726286459,-0.107660333,0.078507763,2.517545826,0.326729414,0.00609393,-0.016766784,0.094339023,0.219402128,0.207107499,-0.039081702,0.370367854,1.182654687,-0.11297915,0.378984604,0.818217603,0.07646471,0.295383742,0.107686004,0.092392342,0.620961156,0.78595957,0.960107624,0.485296821,0.56798214,1.06585816,0.625893982,0.261825601,0.21377497,0.065137769,-0.307658803,-0.164018999,0.466480785,0.833544908,1.002014672,0.505851908,-0.054838939,0.412192899,0.520384727,0.665709498,0.366244244,0.141477451,0.475103851,0.934018497,0.312587451,0.283231778,0.192691884,0.530867591,0.179257209,0.26726949,0.18173036,0.264933224,0.080286031,0.268001696,0.047902559,2.67E-05,-0.088572366,0.071152253,0.398959128,0.10310707,1.085724514,-0.008742349,-0.075534243,-0.178071344,0.001366029,0.639638743,0.414818818,0.192326123,0.154148274,0.253124386,0.191342524,-0.077123569,0.034713798,-0.017962023,0.097523368,0.206050718,0.234072587,0.038137425,0.003814277,-0.164965243,0.169808289,0.278679348,0.366815445,-0.060775562,-0.028885371,0.193607016,0.034348198,0.005557445,0.205307723
African American,-0.092625079,0.060617865,0.006634478,0.146581961,0.071500812,0.157845498,0.206781662,0.549763924,0.872195439,0.025372508,-0.122225243,-0.358993667,0.152211904,1.212082006,0.80582158,0.641891213,0.183931104,0.051647884,-0.026961733,-0.098298684,-0.241769101,-0.068617378,0.114697779,0.630759916,0.589633756,0.042170629,-0.180979882,0.232628318,-0.096081231,-0.015949826,-0.057917704,0.522550596,-0.204374194,0.138054289,1.986016968,-0.085822441,-0.071067092,-0.171622984,-0.036546761,0.259912515,0.246609863,-0.157175588,0.443863776,1.162490585,-0.079905981,0.089747158,0.67941737,0.077455406,0.189672337,0.128604719,-0.066155747,0.890026296,0.921411374,1.36869074,0.506314409,0.409787781,0.939349322,0.177793998,0.231756289,0.169794762,0.123537329,-0.449491206,-0.278944984,0.203231204,0.197996431,0.600129124,0.520575447,0.15518792,0.166908742,0.322924943,1.314272411,0.290579924,0.231626576,0.827603985,0.625014101,0.135738478,0.052437173,0.071500812,0.380749418,0.121692729,0.119819085,0.106029841,0.222385371,0.093122421,0.040887168,0.044349246,-0.108358732,-0.021343316,0.055237382,0.134132591,0.144532328,1.264433048,0.146354544,-0.374015754,-0.169570096,0.046968331,0.794550504,0.378477001,0.490445765,0.359335561,0.619165011,0.489588269,0.109231758,0.113821767,0.199311338,-0.07660145,0.385472278,0.468022394,-0.037953745,-0.140374864,0.010008191,0.040406538,0.579834811,-0.051402234,-0.141253359,-0.062192765,0.053479423,-0.139188477,-0.095969619,-0.064959906
African American,-0.032108919,0.376018601,0.269621416,0.108909084,0.229906361,0.247959845,0.032548703,0.229871379,0.298270879,-0.577971256,-0.084689938,-0.32871928,0.202275934,1.12607261,0.331252033,0.531960648,0.157250592,0.186303543,-0.034237497,0.007284552,-0.095338208,0.004282605,0.233167534,0.23015793,0.503581389,-0.022765633,-0.065766634,-0.064715715,0.045741636,0.091188779,0.067551609,0.062590537,-0.173841625,-0.026055915,1.770164897,-0.009548091,-0.019449259,0.123203721,-0.009735112,0.167413942,0.207649147,-0.022922174,0.329347086,0.851367764,-0.059755163,0.03047018,0.608701337,-0.025611003,0.267885627,0.157693468,-0.030922013,0.328991986,0.536015781,0.984076472,0.165346133,0.535069185,0.565314769,0.110627621,0.079181273,0.12925659,0.235007314,-0.232032766,-0.143030128,0.321631596,0.141938638,0.979194294,-0.007235442,-0.131255144,0.222072689,0.220633732,0.23430835,0.362868032,0.057699483,0.761783726,0.417841049,0.180309722,-0.044564562,0.229906361,0.133728844,0.354290035,0.262448232,0.12999269,0.132714625,-0.02116494,0.121378548,0.047412961,-0.076166436,-0.140063729,0.006107462,0.191436617,0.307160947,1.057288914,0.015723921,-0.062634138,-0.115237638,-0.206495373,0.588522924,0.344034615,0.149327928,0.283712243,0.053117837,0.09297751,-0.102134221,0.047095495,-0.031123618,0.003937603,0.163801001,0.130362846,0.053576528,-0.161808949,0.278727464,0.126833293,0.448769499,0.090299485,-0.144616744,0.049233759,0.348574612,0.138444095,0.027922095,-0.091228385
